"marca_tiempo";"hora_solar";"acimut";"altura";"cenit";"radiacion_solar_global_horizontal";"radiacion_difusa";"radiacion_directa_horizontal";"radiacion_directa_perpendicular";"radiacion_directa_fachada";"radiacion_global_fachada"
"2021-09-17 06:45:00";"2021-09-17 05:45:47";-92,6631266577094;0;90;0;0;0;0;0;0
"2021-09-17 06:50:00";"2021-09-17 05:50:47";-92,6319026389684;0;90;0,000149788;0,000149788;0;0;0;0,000149788
"2021-09-17 06:55:00";"2021-09-17 05:55:47";-92,601959823418;0;90;3;3;0;0;0;3
"2021-09-17 07:00:00";"2021-09-17 06:00:47";-92,5732671772366;0,0579119302714656;89,9420880697285;5,983625889;5,983625889;0;0;0;5,983625889
"2021-09-17 07:05:00";"2021-09-17 06:05:47";-92,5457966737467;1,30634863731671;88,6936513626833;9,000166893;9,000166893;0;0;0;9,000166893
"2021-09-17 07:10:00";"2021-09-17 06:10:47";-92,519523184661;2,55481137917877;87,4451886208212;12;12;0;0;0;12
"2021-09-17 07:15:00";"2021-09-17 06:15:47";-92,4944243880842;3,80329875039712;86,1967012496029;15,00004959;15,00004959;0;0;0;15,00004959
"2021-09-17 07:20:00";"2021-09-17 06:20:47";-92,4704806925557;5,0518094000463;84,9481905999537;19,00001717;19,00001717;0;0;0;19,00001717
"2021-09-17 07:25:00";"2021-09-17 06:25:47";-92,4476751765914;6,30034202686312;83,6996579731369;25,00033379;25,00033379;0;0;0;25,00033379
"2021-09-17 07:30:00";"2021-09-17 06:30:47";-92,425993543345;7,54889537462914;82,4511046253709;28,00219917;28,00219917;0;0;0;28,00219917
"2021-09-17 07:35:00";"2021-09-17 06:35:47";-92,4054240901702;8,797468227773;81,202531772227;83,00025177;83,00025177;0;0;0;83,00025177
"2021-09-17 07:40:00";"2021-09-17 06:40:47";-92,3859576930256;10,0460594071596;79,9539405928404;76,9978714;76,9978714;0;0;0;76,9978714
"2021-09-17 07:45:00";"2021-09-17 06:45:47";-92,3675878058234;11,2946677660345;78,7053322339655;35;35;0;0;0;35
"2021-09-17 07:50:00";"2021-09-17 06:50:47";-92,3503104749907;12,543292186093;77,456707813907;149,0014038;100;49,0014038;10,6419892777989;0;100
"2021-09-17 07:55:00";"2021-09-17 06:55:47";-92,3341243696842;13,7919315736439;76,2080684263561;152,0001984;100;52,0001984;12,3966756717352;0;100
"2021-09-17 08:00:00";"2021-09-17 07:00:47";-92,319030828285;15,0405848558393;74,9594151441607;166,9512634;100;66,9512634;17,3740659847636;0;100
"2021-09-17 08:05:00";"2021-09-17 07:05:47";-92,3050339219984;16,289250976939;73,710749023061;196,0000458;100;96,0000458;26,9267301807845;0;100
"2021-09-17 08:10:00";"2021-09-17 07:10:47";-92,2921405366019;17,5379288945814;72,4620711054186;219,9902039;100;119,9902039;36,1574975542191;0;100
"2021-09-17 08:15:00";"2021-09-17 07:15:47";-92,2803604736267;18,7866175760284;71,2133824239716;236;100;136;43,7980628899829;0;100
"2021-09-17 08:20:00";"2021-09-17 07:20:47";-92,2697065725261;20,0353159943513;69,9646840056487;251,0001678;100;151,0001678;51,7325497364867;0;100
"2021-09-17 08:25:00";"2021-09-17 07:25:47";-92,260194855694;21,284023124524;68,715976875476;271,0007629;100;171,0007629;62,0718089101157;0;100
"2021-09-17 08:30:00";"2021-09-17 07:30:47";-92,2518446985393;22,5327379393855;67,4672620606145;306,0000916;100;206,0000916;78,9415547896708;0;100
"2021-09-17 08:35:00";"2021-09-17 07:35:47";-92,2446790272279;23,7814594054305;66,2185405945695;343;100;243;97,9895554507385;0;100
"2021-09-17 08:40:00";"2021-09-17 07:40:47";-92,2387245471632;25,0301864783834;64,9698135216166;345,0000916;100;245,0000916;103,658483892751;0;100
"2021-09-17 08:45:00";"2021-09-17 07:45:47";-92,2340120058142;26,2789180985058;63,7210819014942;71,05786133;71,05786133;0;0;0;71,05786133
"2021-09-17 08:50:00";"2021-09-17 07:50:47";-92,2305764941324;27,5276531855804;62,4723468144196;407,9999084;100;307,9999084;142,35037066372;0;100
"2021-09-17 08:55:00";"2021-09-17 07:55:47";-92,2284577915348;28,776390633508;61,223609366492;242,977478;100;142,977478;68,8282914756682;0;100
"2021-09-17 09:00:00";"2021-09-17 08:00:47";-92,227700760307;30,0251293044444;59,9748706955557;487,0012512;100;387,0012512;193,647601400071;0;100
"2021-09-17 09:05:00";"2021-09-17 08:05:47";-92,2283557963156;31,2738680223916;58,7261319776084;493,004303;100;393,004303;204,020067791001;0;100
"2021-09-17 09:10:00";"2021-09-17 08:10:47";-92,2304793441533;32,5226055661493;57,4773944338507;374,0254517;100;274,0254517;147,324939198101;0;100
"2021-09-17 09:15:00";"2021-09-17 08:15:47";-92,2341344863209;33,7713406615086;56,2286593384914;174,0077972;100;74,0077972;41,1394459923683;0;100
"2021-09-17 09:20:00";"2021-09-17 08:20:47";-92,2393916178244;35,0200719725591;54,9799280274409;365,0314941;100;265,0314941;152,091865866976;0;100
"2021-09-17 09:25:00";"2021-09-17 08:25:47";-92,246329219711;36,2687980919496;53,7312019080504;543,0006714;100;443,0006714;262,067768586161;0;100
"2021-09-17 09:30:00";"2021-09-17 08:30:47";-92,2550347476713;37,5175175299188;52,4824824700812;345,4684448;100;245,4684448;149,491254759414;0;100
"2021-09-17 09:35:00";"2021-09-17 08:35:47";-92,2656056549984;38,7662287018746;51,2337712981254;165,0153961;100;65,0153961;40,7090225989758;0;100
"2021-09-17 09:40:00";"2021-09-17 08:40:47";-92,2781505730758;40,0149299142575;49,9850700857425;441,9608154;100;341,9608154;219,876427471066;0;100
"2021-09-17 09:45:00";"2021-09-17 08:45:47";-92,2927906773333;41,2636193483721;48,736380651628;650,0006104;100;550,0006104;362,738883431888;0;100
"2021-09-17 09:50:00";"2021-09-17 08:50:47";-92,3096612725;42,5122950418017;47,4877049581983;681;100;581;392,609822513254;0;100
"2021-09-17 09:55:00";"2021-09-17 08:55:47";-92,3289136383076;43,7609548669439;46,2390451330561;710,9851685;100;610,9851685;422,588599341769;0;100
"2021-09-17 10:00:00";"2021-09-17 09:00:47";-92,3507171859391;45,0095965060953;44,9904034939047;703,9990845;100;603,9990845;427,163376371392;0;100
"2021-09-17 10:05:00";"2021-09-17 09:05:47";-92,3752619870082;46,2582174223932;43,7417825776068;720;100;620;447,927141949813;0;100
"2021-09-17 10:10:00";"2021-09-17 09:10:47";-92,4027617513728;47,5068148257507;42,4931851742493;708,9605103;100;608,9605103;449,02171339129;0;100
"2021-09-17 10:15:00";"2021-09-17 09:15:47";-92,4334573485539;48,755385632722;41,244614367278;744,0001221;100;644,0001221;484,224838578918;0;100
"2021-09-17 10:20:00";"2021-09-17 09:20:47";-92,4676209911718;50,0039264189619;39,9960735810381;136,075943;100;36,075943;27,6373647296863;0;100
"2021-09-17 10:25:00";"2021-09-17 09:25:47";-92,5055612293004;51,252433362607;38,747566637393;789,0002441;100;689,0002441;537,358914490587;0;100
"2021-09-17 10:30:00";"2021-09-17 09:30:47";-92,5476289442298;52,5009021764566;37,4990978235434;707,0081177;100;607,0081177;481,577736194059;0;100
"2021-09-17 10:35:00";"2021-09-17 09:35:47";-92,5942245819724;53,7493280262508;36,2506719737492;826,9238281;100;726,9238281;586,218757648825;0;100
"2021-09-17 10:40:00";"2021-09-17 09:40:47";-92,6458069352803;54,9977054315719;35,0022945684281;819,00177;100;719,00177;588,955253469577;0;100
"2021-09-17 10:45:00";"2021-09-17 09:45:47";-92,7029038740903;56,2460281448705;33,7539718551295;823;100;723;601,124683198351;0;100
"2021-09-17 10:50:00";"2021-09-17 09:50:47";-92,7661255468772;57,494289002738;32,505710997262;850,0001831;100;750,0001831;632,503568844396;0;100
"2021-09-17 10:55:00";"2021-09-17 09:55:47";-92,8361807418585;58,7424797416716;31,2575202583284;875,0004272;100;775,0004272;662,504288972449;0;100
"2021-09-17 11:00:00";"2021-09-17 10:00:47";-92,9138973255639;59,9905907680042;30,0094092319958;892,0001831;100;792,0001831;685,827237159857;0;100
"2021-09-17 11:05:00";"2021-09-17 10:05:47";-93,0002479937801;61,2386108680938;28,7613891319062;891,0011597;100;791,0011597;693,416239251694;0;100
"2021-09-17 11:10:00";"2021-09-17 10:10:47";-93,0963830164732;62,4865268398296;27,5134731601704;921,0001831;100;821,0001831;728,146891583412;0;100
"2021-09-17 11:15:00";"2021-09-17 10:15:47";-93,2036722949976;63,7343230193339;26,2656769806661;919,9653931;100;819,9653931;735,305352965927;0;100
"2021-09-17 11:20:00";"2021-09-17 10:20:47";-93,3237599710308;64,9819806663368;25,0180193336632;898,9993286;100;798,9993286;724,033080899196;0;100
"2021-09-17 11:25:00";"2021-09-17 10:25:47";-93,4586361806274;66,2294771564131;23,7705228435869;901,0037231;100;801,0037231;733,052302489161;0;100
"2021-09-17 11:30:00";"2021-09-17 10:30:47";-93,6107325717167;67,4767849053824;22,5232150946176;901,0639038;100;801,0639038;739,962274754621;0;100
"2021-09-17 11:35:00";"2021-09-17 10:35:47";-93,7830512897683;68,7238699162562;21,2761300837438;932,5006104;100;832,5006104;775,759433667634;0;100
"2021-09-17 11:40:00";"2021-09-17 10:40:47";-93,9793419397844;69,9706897847265;20,0293102152735;953,0007324;100;853,0007324;801,409144685758;0;100
"2021-09-17 11:45:00";"2021-09-17 10:45:47";-94,2043486826855;71,2171909124574;18,7828090875426;970,0002441;100;870,0002441;823,669172336589;0;100
"2021-09-17 11:50:00";"2021-09-17 10:50:47";-94,464162123104;72,4633045355445;17,5366954644555;980,9977417;100;880,9977417;840,052637012263;0;100
"2021-09-17 11:55:00";"2021-09-17 10:55:47";-94,7667316595133;73,7089409365373;16,2910590634628;950,9667358;100;850,9667358;816,799636754835;0;100
"2021-09-17 12:00:00";"2021-09-17 11:00:47";-95,1226304517729;74,9539807926853;15,0460192073147;957,0141602;100;857,0141602;827,633687724005;0;100
"2021-09-17 12:05:00";"2021-09-17 11:05:47";-95,5462308549417;76,1982618626392;13,8017381373608;942;100;842;817,688970424396;0;100
"2021-09-17 12:10:00";"2021-09-17 11:10:47";-96,057571485518;77,4415578007849;12,5584421992151;963,9869385;100;863,9869385;843,315816829812;0;100
"2021-09-17 12:15:00";"2021-09-17 11:15:47";-96,6854399612675;78,683543094347;11,316456905653;969,8430176;100;869,8430176;852,931822821296;0;100
"2021-09-17 12:20:00";"2021-09-17 11:20:47";-97,472701264948;79,9237322682715;10,0762677317285;968,0004883;100;868,0004883;854,612217452507;0;100
"2021-09-17 12:25:00";"2021-09-17 11:25:47";-98,4860275892177;81,1613683925638;8,83863160743616;995,9995117;100;895,9995117;885,359523157978;0;100
"2021-09-17 12:30:00";"2021-09-17 11:30:47";-99,8348980176471;82,395204033082;7,60479596691803;977,9993896;100;877,9993896;870,276916295196;0;100
"2021-09-17 12:35:00";"2021-09-17 11:35:47";-101,711933308461;83,6230319438319;6,37696805616815;996,9995117;100;896,9995117;891,449459539209;0;100
"2021-09-17 12:40:00";"2021-09-17 11:40:47";-104,488142639245;84,8405603222616;5,15943967773842;979;100;879;875,438563513046;0;100
"2021-09-17 12:45:00";"2021-09-17 11:45:47";-108,971177876496;86,0382809303504;3,9617190696496;980,9990845;100;880,9990845;878,893878931403;0;100
"2021-09-17 12:50:00";"2021-09-17 11:50:47";-117,240739093358;87,1907424189896;2,80925758101043;983,000061;100;883,000061;881,938899243226;0;100
"2021-09-17 12:55:00";"2021-09-17 11:55:47";-135,809874599903;88,2083659535828;1,79163404641721;985,999939;100;885,999939;885,566805617828;0;100
"2021-09-17 13:00:00";"2021-09-17 12:00:47";-179,999991377309;88,7157516831443;1,28424831685568;991,9994507;100;891,9994507;891,775388211943;0;100
"2021-09-17 13:05:00";"2021-09-17 12:05:47";135,809874599903;88,2083659535828;1,79163404641721;989,4995117;100;889,4995117;889,064667503083;0;100
"2021-09-17 13:10:00";"2021-09-17 12:10:47";117,240739093358;87,1907424189896;2,80925758101043;986,5003662;100;886,5003662;885,434997886308;0;100
"2021-09-17 13:15:00";"2021-09-17 12:15:47";108,971177876496;86,0382809303504;3,9617190696496;977,4998169;100;877,4998169;875,402973062723;1,08596859552469;101,085968595525
"2021-09-17 13:20:00";"2021-09-17 12:20:47";104,488142639245;84,8405603222616;5,15943967773842;976,9986572;100;876,9986572;873,44532953588;7,54455810308503;107,544558103085
"2021-09-17 13:25:00";"2021-09-17 12:25:47";101,711933308461;83,6230319438319;6,37696805616815;963,0002441;100;863,0002441;857,660557392197;13,7317219190492;113,731721919049
"2021-09-17 13:30:00";"2021-09-17 12:30:47";99,8348980176471;82,395204033082;7,60479596691803;969,9995117;100;869,9995117;862,347401591636;20,1409383168566;120,140938316857
"2021-09-17 13:35:00";"2021-09-17 12:35:47";98,4860275892178;81,1613683925638;8,83863160743616;965,9993896;100;865,9993896;855,715652318425;26,2448175372593;126,244817537259
"2021-09-17 13:40:00";"2021-09-17 12:40:47";97,472701264948;79,9237322682715;10,0762677317285;961,9998169;100;861,9998169;848,704102007317;32,2078295405751;132,207829540575
"2021-09-17 13:45:00";"2021-09-17 12:45:47";96,6854399612675;78,683543094347;11,316456905653;961,0002441;100;861,0002441;844,260967543339;38,1527266879195;138,152726687919
"2021-09-17 13:50:00";"2021-09-17 12:50:47";96,057571485518;77,4415578007849;12,5584421992151;953,4998779;100;853,4998779;833,079661996978;43,6453344914337;143,645334491434
"2021-09-17 13:55:00";"2021-09-17 12:55:47";95,5462308549417;76,1982618626392;13,8017381373608;949,000061;100;849,000061;824,486918965962;49,0940772788212;149,094077278821
"2021-09-17 14:00:00";"2021-09-17 13:00:47";95,1226304517729;74,9539807926853;15,0460192073147;961,9986572;100;861,9986572;832,447304377196;55,4836447771407;155,483644777141
"2021-09-17 14:05:00";"2021-09-17 13:05:47";94,7667316595133;73,7089409365373;16,2910590634628;938,0001221;100;838,0001221;804,353644550283;59,2854264114002;159,2854264114
"2021-09-17 14:10:00";"2021-09-17 13:10:47";94,464162123104;72,4633045355445;17,5366954644555;940,0001831;100;840,0001831;800,960474135049;64,641471752661;164,641471752661
"2021-09-17 14:15:00";"2021-09-17 13:15:47";94,2043486826855;71,2171909124574;18,7828090875426;928,999939;100;828,999939;784,852301196283;68,7889514890162;168,788951489016
"2021-09-17 14:20:00";"2021-09-17 13:20:47";93,9793419397844;69,9706897847265;20,0293102152735;922,0004272;100;822,0004272;772,283814388059;72,9999083118843;172,999908311884
"2021-09-17 14:25:00";"2021-09-17 13:25:47";93,7830512897683;68,7238699162562;21,2761300837438;915,9998779;100;815,9998779;760,383350167647;77,0562112006132;177,056211200613
"2021-09-17 14:30:00";"2021-09-17 13:30:47";93,6107325717167;67,4767849053824;22,5232150946176;908,9990845;100;808,9990845;747,292194794093;80,7705115382287;180,770511538229
"2021-09-17 14:35:00";"2021-09-17 13:35:47";93,4586361806274;66,2294771564131;23,7705228435869;887,0007324;100;787,0007324;720,237225257506;82,6532207275035;182,653220727504
"2021-09-17 14:40:00";"2021-09-17 13:40:47";93,3237599710308;64,9819806663368;25,0180193336632;897,9978638;100;797,9978638;723,125578704135;87,756869135601;187,756869135601
"2021-09-17 14:45:00";"2021-09-17 13:45:47";93,2036722949977;63,7343230193339;26,2656769806661;871,9884644;100;771,9884644;692,281961016906;88,5285080478102;188,52850804781
"2021-09-17 14:50:00";"2021-09-17 13:50:47";93,0963830164732;62,4865268398296;27,5134731601704;896,0005493;100;796,0005493;705,974660666898;94,8264239434213;194,826423943421
"2021-09-17 14:55:00";"2021-09-17 13:55:47";93,0002479937801;61,2386108680938;28,7613891319062;910;100;810;710,071214063572;99,8903080555349;199,890308055535
"2021-09-17 15:00:00";"2021-09-17 14:00:47";92,9138973255639;59,9905907680042;30,0094092319958;934,0014038;100;834,0014038;722,197912021665;106,124113263223;206,124113263223
"2021-09-17 15:05:00";"2021-09-17 14:05:47";92,8361807418585;58,7424797416716;31,2575202583284;897,9902344;100;797,9902344;682,156982491183;104,455676417933;204,455676417933
"2021-09-17 15:10:00";"2021-09-17 14:10:47";92,7661255468772;57,494289002738;32,505710997262;778,9955444;100;678,9955444;572,622666953644;91,1684879678686;191,168487967869
"2021-09-17 15:15:00";"2021-09-17 14:15:47";92,7029038740903;56,2460281448705;33,7539718551295;799,0015869;100;699,0015869;581,171656266123;96,0112322188718;196,011232218872
"2021-09-17 15:20:00";"2021-09-17 14:20:47";92,6458069352802;54,9977054315719;35,0022945684281;678,9874268;100;578,9874268;474,265434293287;81,1443979535109;181,144397953511
"2021-09-17 15:25:00";"2021-09-17 14:25:47";92,5942245819724;53,7493280262508;36,2506719737492;593,0020142;100;493,0020142;397,575395262645;70,3252870596406;170,325287059641
"2021-09-17 15:30:00";"2021-09-17 14:30:47";92,5476289442298;52,5009021764566;37,4990978235434;664,9923096;100;564,9923096;448,243951753367;81,8366386585237;181,836638658524
"2021-09-17 15:35:00";"2021-09-17 14:35:47";92,5055612293004;51,252433362607;38,747566637393;660,0011597;100;560,0011597;436,751101130505;82,1751209740747;182,175120974075
"2021-09-17 15:40:00";"2021-09-17 14:40:47";92,4676209911718;50,0039264189619;39,9960735810381;678,003418;100;578,003418;442,801766214991;85,7355243702608;185,735524370261
"2021-09-17 15:45:00";"2021-09-17 14:45:47";92,4334573485539;48,755385632722;41,244614367278;650,0006104;100;550,0006104;413,546438346625;82,2866272359687;182,286627235969
"2021-09-17 15:50:00";"2021-09-17 14:50:47";92,4027617513729;47,5068148257507;42,4931851742493;737,0020142;100;637,0020142;469,698331848936;95,9220675260274;195,922067526027
"2021-09-17 15:55:00";"2021-09-17 14:55:47";92,3752619870082;46,2582174223932;43,7417825776068;657,0033569;100;557,0033569;402,414389859143;84,243814058223;184,243814058223
"2021-09-17 16:00:00";"2021-09-17 15:00:47";92,3507171859391;45,0095965060953;44,9904034939047;632,9383545;100;532,9383545;376,907437027802;80,790695581583;180,790695581583
"2021-09-17 16:05:00";"2021-09-17 15:05:47";92,3289136383076;43,7609548669439;46,2390451330561;184,9998932;100;84,9998932;58,7902745655403;12,8888907809871;112,888890780987
"2021-09-17 16:10:00";"2021-09-17 15:10:47";92,3096612725;42,5122950418017;47,4877049581983;554,9960327;100;454,9960327;307,462842758316;68,8698898497866;168,869889849787
"2021-09-17 16:15:00";"2021-09-17 15:15:47";92,2927906773333;41,2636193483721;48,736380651628;513,0004883;100;413,0004883;272,383944944739;62,2742161609854;162,274216160985
"2021-09-17 16:20:00";"2021-09-17 15:20:47";92,2781505730758;40,0149299142575;49,9850700857425;564,9995117;100;464,9995117;298,98873439283;69,7032810303735;169,703281030374
"2021-09-17 16:25:00";"2021-09-17 15:25:47";92,2656056549984;38,7662287018746;51,2337712981254;435,0275269;100;335,0275269;209,775591351832;49,8222503579308;149,822250357931
"2021-09-17 16:30:00";"2021-09-17 15:30:47";92,2550347476713;37,5175175299188;52,4824824700812;529,000061;100;429,000061;261,262735676709;63,1581699304155;163,158169930415
"2021-09-17 16:35:00";"2021-09-17 15:35:47";92,246329219711;36,2687980919496;53,7312019080504;505,9985962;100;405,9985962;240,17829548429;59,0469227659048;159,046922765905
"2021-09-17 16:40:00";"2021-09-17 15:40:47";92,2393916178244;35,0200719725591;54,9799280274409;491,9981995;100;391,9981995;224,953407069255;56,1963636248563;156,196363624856
"2021-09-17 16:45:00";"2021-09-17 15:45:47";92,234134486321;33,7713406615086;56,2286593384914;453,9981384;100;353,9981384;196,780445400228;49,9116895263936;149,911689526394
"2021-09-17 16:50:00";"2021-09-17 15:50:47";92,2304793441533;32,5226055661493;57,4773944338507;416,0000305;100;316,0000305;169,891829358165;43,718073388147;143,718073388147
"2021-09-17 16:55:00";"2021-09-17 15:55:47";92,2283557963156;31,2738680223916;58,7261319776084;401,9996338;100;301,9996338;156,77687315483;40,8989606680461;140,898960668046
"2021-09-17 17:00:00";"2021-09-17 16:00:47";92,227700760307;30,0251293044444;59,9748706955557;385,9992981;100;285,9992981;143,108266206993;37,8198302409351;137,819830240935
"2021-09-17 17:05:00";"2021-09-17 16:05:47";92,2284577915348;28,7763906335081;61,2236093664919;358,0001526;100;258,0001526;124,199349102519;33,2269229403672;133,226922940367
"2021-09-17 17:10:00";"2021-09-17 16:10:47";92,2305764941324;27,5276531855804;62,4723468144196;346,999054;100;246,999054;114,157199179505;30,8950775716126;130,895077571613
"2021-09-17 17:15:00";"2021-09-17 16:15:47";92,2340120058142;26,2789180985058;63,7210819014942;266,0004578;100;166,0004578;73,4952584732683;20,1079111640478;120,107911164048
"2021-09-17 17:20:00";"2021-09-17 16:20:47";92,2387245471632;25,0301864783834;64,9698135216166;313,9989929;100;213,9989929;90,5420525099496;25,0260757051332;125,026075705133
"2021-09-17 17:25:00";"2021-09-17 16:25:47";92,2446790272279;23,7814594054305;66,2185405945695;280,9992371;100;180,9992371;72,9877974500074;20,3679214881214;120,367921488121
"2021-09-17 17:30:00";"2021-09-17 16:30:47";92,2518446985393;22,5327379393855;67,4672620606145;263,9996643;100;163,9996643;62,8465180975001;17,6952451184828;117,695245118483
"2021-09-17 17:35:00";"2021-09-17 16:35:47";92,260194855694;21,284023124524;68,715976875476;67,9992981;67,9992981;0;0;0;67,9992981
"2021-09-17 17:40:00";"2021-09-17 16:40:47";92,2697065725261;20,0353159943512;69,9646840056487;61,00008392;61,00008392;0;0;0;61,00008392
"2021-09-17 17:45:00";"2021-09-17 16:45:47";92,2803604736267;18,7866175760284;71,2133824239716;65,00093079;65,00093079;0;0;0;65,00093079
"2021-09-17 17:50:00";"2021-09-17 16:50:47";92,2921405366019;17,5379288945814;72,4620711054186;67;67;0;0;0;67
"2021-09-17 17:55:00";"2021-09-17 16:55:47";92,3050339219984;16,2892509769389;73,710749023061;112,9991989;100;12,9991989;3,64610160786663;1,06374359486137;101,063743594861
"2021-09-17 18:00:00";"2021-09-17 17:00:47";92,319030828285;15,0405848558393;74,9594151441607;73,99988556;73,99988556;0;0;0;73,99988556
"2021-09-17 18:05:00";"2021-09-17 17:05:47";92,3341243696842;13,791931573644;76,208068426356;64;64;0;0;0;64
"2021-09-17 18:10:00";"2021-09-17 17:10:47";92,3503104749907;12,543292186093;77,456707813907;46,99874878;46,99874878;0;0;0;46,99874878
"2021-09-17 18:15:00";"2021-09-17 17:15:47";92,3675878058234;11,2946677660345;78,7053322339655;37;37;0;0;0;37
"2021-09-17 18:20:00";"2021-09-17 17:20:47";92,3859576930256;10,0460594071596;79,9539405928404;37,00018311;37,00018311;0;0;0;37,00018311
"2021-09-17 18:25:00";"2021-09-17 17:25:47";92,4054240901702;8,79746822777299;81,202531772227;42;42;0;0;0;42
"2021-09-17 18:30:00";"2021-09-17 17:30:47";92,425993543345;7,54889537462914;82,4511046253709;27,99984932;27,99984932;0;0;0;27,99984932
